Age,Annual_Income,Credit_Score,Total_Purchase,Account_Age,Has_Defaulted
50,85738,695,59,7,0
54,142990,581,2,2,1
63,129602,540,1,11,0
55,120340,774,78,20,1
60,66769,779,88,15,0
46,108547,754,23,22,0
49,31669,585,89,28,0
38,147542,531,14,10,0
65,147254,835,39,22,0
40,54048,555,37,24,0
57,72526,575,26,4,0
19,134883,841,94,11,0
60,72181,479,24,5,0
18,89633,749,93,10,0
30,149664,637,43,23,1
45,81738,414,39,3,0
23,81591,534,77,29,0
19,94857,622,20,5,1
43,116996,784,50,5,1
25,54677,645,95,6,1
23,43337,381,53,20,0
52,93170,669,12,24,1
37,45277,722,58,11,1
21,40636,606,77,8,0
47,38088,478,21,16,1
51,79597,469,22,12,1
43,60187,834,42,24,1
67,134286,528,59,1,0
49,37834,726,60,9,1
69,48265,334,52,18,0
26,113759,429,91,23,1
29,115818,661,22,23,1
27,77739,723,8,7,0
60,121688,447,66,12,0
52,121777,711,76,8,1
32,149568,320,28,11,1
58,127616,730,63,22,1
51,108666,659,51,14,1
36,38379,370,38,24,1
20,53485,695,38,26,0
59,101689,361,31,17,0
51,120249,677,1,15,0
24,66819,781,75,28,0
55,147496,772,49,7,0
62,53209,356,82,27,0
56,55628,327,12,14,1
28,94446,713,67,5,1
67,35648,488,54,10,0
34,83115,690,36,1,1
50,106425,777,42,5,0
31,76521,716,2,14,1
39,54050,435,1,21,0
66,110443,594,25,27,1
61,139383,738,84,1,1
56,101241,829,59,6,0
33,122373,589,93,7,1
44,58549,422,18,19,1
19,92479,611,2,25,1
61,53196,536,38,25,1
65,42683,667,7,14,0
62,147302,590,96,12,1
49,57624,587,30,6,1
22,118024,740,14,29,0
53,85000,514,22,5,0
19,87017,558,34,14,1
38,39225,538,88,18,0
29,75174,482,7,23,1
55,134790,464,9,20,1
44,51101,733,4,29,1
31,127541,481,75,6,1
32,79230,383,99,1,0
44,145156,447,2,20,1
48,145283,730,64,8,0
63,90285,585,76,17,0
57,36017,832,10,3,0
25,149557,497,70,13,1
49,102767,511,93,20,0
34,92295,844,63,29,0
64,139355,764,25,5,1
32,119788,847,91,10,1
41,78555,650,93,12,0
56,140944,764,76,7,1
66,97979,684,13,10,0
62,137105,728,92,13,0
43,55087,724,42,22,0
33,103490,494,15,27,1
29,112293,636,55,6,1
49,130294,713,47,5,1
58,119185,329,58,9,1
52,55040,401,81,20,0
23,125202,414,49,19,1
48,146617,597,10,17,0
20,109300,822,32,18,1
31,108625,766,39,28,1
42,101093,726,28,16,1
59,54537,465,66,8,1
34,90587,830,67,23,1
50,65146,525,55,3,0
34,131067,605,60,12,0
44,74625,537,98,7,0
47,130099,334,5,17,0
47,105870,349,84,19,1
27,136408,346,14,29,1
52,98053,397,26,22,1
46,95503,375,15,25,1
56,93088,566,40,9,1
25,88923,588,19,20,0
63,79461,507,60,20,1
67,82196,518,63,28,1
59,85760,314,57,13,1
66,90441,603,93,1,1
58,40739,731,53,18,1
64,62474,824,88,23,0
62,42629,499,53,11,1
49,120985,801,24,19,1
22,144814,753,24,13,0
29,62679,447,98,13,1
59,110319,453,38,1,1
41,140221,474,48,25,1
63,103390,781,71,8,1
24,110783,484,10,14,0
55,77595,821,8,5,1
25,85407,785,40,26,0
61,88767,589,17,22,1
55,58410,624,13,9,0
25,138013,511,82,9,0
37,47698,681,40,25,0
61,140198,788,17,29,0
54,132278,324,19,6,0
68,63194,801,88,20,1
47,66474,519,38,25,0
20,86880,395,91,19,1
18,43720,735,77,19,0
38,147578,781,25,11,1
53,57333,666,83,19,0
64,146827,748,52,2,1
69,106491,525,58,22,1
55,32747,306,97,29,1
28,126720,442,25,7,0
19,123925,370,10,1,1
50,86245,468,73,26,0
31,140454,605,17,27,0
43,36547,525,23,23,0
66,89849,452,47,27,0
44,117675,380,14,29,0
41,144777,373,58,13,0
48,85555,413,45,4,0
58,128448,844,60,5,1
53,74190,622,46,11,0
34,40682,688,11,20,1
61,102484,717,13,15,0
66,135730,486,5,26,1
46,148269,312,10,1,1
31,100358,528,20,21,1
42,47843,562,12,2,0
53,67818,484,44,20,1
47,146337,429,66,16,1
60,120719,453,67,9,1
25,123853,406,8,17,1
19,38587,501,6,29,0
32,33592,762,84,4,1
60,54555,613,86,1,0
53,96251,473,24,5,1
55,55678,751,83,2,1
41,115162,502,53,12,0
42,36093,460,4,5,0
44,54646,539,35,26,0
32,124949,675,9,24,1
27,56316,536,27,13,1
64,116041,481,44,29,1
32,30582,581,74,14,0
53,86688,534,82,10,1
39,50901,526,64,12,0
20,34264,525,42,8,1
56,42579,847,54,9,0
32,42775,423,91,11,1
42,66891,570,25,29,1
38,77553,744,27,17,1
64,62872,323,39,20,1
41,130227,421,58,1,1
27,105193,455,23,3,0
48,71019,540,90,24,1
62,143165,502,13,8,0
65,97337,573,89,20,1
54,93774,717,96,2,1
64,74327,586,64,24,1
50,111120,607,66,4,0
43,111593,515,8,16,1
18,53501,602,97,9,0
41,124794,717,89,11,1
41,106869,406,83,12,0
25,127825,694,51,6,1
46,78099,338,44,14,1
18,116601,419,24,8,0
55,43565,808,39,13,0
56,66300,663,87,6,1
66,81414,558,25,8,1
32,69572,688,52,3,1
30,146303,805,3,3,1
24,105284,794,54,27,1
47,97194,426,18,20,0
67,135236,381,15,16,1
54,139284,676,20,23,0
26,55419,454,94,2,1
52,36573,520,98,10,0
37,65313,583,20,24,0
50,117365,836,10,14,1
42,89537,384,83,25,0
47,124583,818,33,18,0
37,96576,403,72,23,1
68,69645,825,98,14,0
44,49194,652,14,15,1
18,149640,537,54,6,1
32,69959,812,5,13,0
38,114484,444,7,4,0
53,101344,367,79,22,1
20,39520,702,92,3,1
46,128839,420,6,25,1
36,122408,430,89,6,1
23,132568,635,26,7,1
24,95816,706,33,8,0
22,56441,548,12,5,0
47,76305,716,34,14,0
56,116238,520,10,22,1
22,41111,620,41,4,0
55,37298,324,44,1,0
58,135042,430,41,9,0
52,131789,659,18,22,0
62,65466,524,7,25,1
67,89614,415,99,27,0
67,62697,335,62,10,0
31,67043,495,17,4,1
44,119905,823,47,20,1
27,84388,599,14,20,1
24,57580,707,32,27,1
49,113818,537,87,6,0
61,73213,813,11,1,0
22,122839,812,88,16,1
29,67005,836,98,17,0
66,146763,314,98,12,0
28,69853,755,71,8,1
68,108900,476,4,23,1
47,119951,777,13,11,0
49,91291,597,63,18,1
19,82764,594,60,4,1
67,43551,490,77,26,1
55,100143,649,6,1,1
21,50454,815,33,17,0
50,104916,455,68,7,0
25,144129,681,91,13,1
46,31767,382,23,27,1
24,66099,442,48,22,0
18,62011,300,10,5,1
56,129783,551,43,13,0
57,68840,695,33,6,1
20,62628,444,95,2,1
36,109429,499,41,25,1
26,95425,674,59,24,0
58,103482,848,20,13,1
48,134521,674,13,24,1
69,86693,826,34,23,1
61,70000,624,99,11,0
31,31391,631,44,7,1
52,97713,775,93,22,0
53,31786,759,7,27,0
34,108994,344,9,24,0
49,106448,413,1,25,0
67,33879,624,18,28,0
39,53199,832,1,27,1
50,137263,632,84,9,1
19,113579,431,93,29,1
19,51097,664,86,5,1
20,45924,797,93,16,0
38,94108,634,98,13,1
23,62697,819,61,6,0
32,74595,653,48,23,1
18,34597,738,69,7,0
60,62879,838,16,22,0
46,149252,529,65,21,1
18,124547,495,67,16,0
63,143249,520,72,28,0
48,50559,740,70,2,1
42,99289,744,52,26,0
44,118173,559,18,13,1
21,31595,609,8,6,1
62,59520,327,67,4,0
36,106661,671,37,27,1
69,72537,646,91,27,0
29,83561,754,35,17,1
39,135758,665,37,29,1
49,104247,816,39,5,1
67,34354,725,20,20,1
28,87058,832,88,25,0
19,76201,596,95,13,0
44,118204,328,90,24,1
30,145276,690,24,7,0
25,43130,519,21,24,1
69,82362,453,53,16,0
30,82664,438,92,14,0
40,40131,529,43,25,0
64,140497,736,1,16,1
51,117466,498,66,4,1
36,41346,566,29,14,0
54,120863,698,38,9,1
64,73370,606,83,6,0
40,40154,511,2,8,0
50,141848,462,28,7,0
61,100764,320,98,17,0
48,39433,730,57,6,0
48,32175,602,72,26,0
48,137491,327,77,23,0
33,103117,713,76,8,0
50,55604,481,36,10,1
50,100426,366,34,6,0
38,86068,666,24,3,0
58,94799,641,6,4,0
49,96298,668,68,11,1
52,118673,459,46,1,0
19,102259,583,23,27,0
52,145098,491,56,29,1
28,89945,761,48,12,1
33,61314,526,71,28,1
58,131038,503,33,11,1
45,50974,758,68,7,0
68,133212,611,15,12,0
67,107228,452,76,9,0
26,141269,754,81,21,1
35,74080,684,68,22,0
66,121381,778,73,24,0
29,94479,361,94,14,1
59,137336,650,89,3,1
57,147495,486,53,2,0
25,145393,375,16,28,1
64,63174,462,90,22,0
42,65994,509,84,17,0
43,119907,399,40,27,1
63,61299,478,8,21,0
51,89255,407,55,11,0
18,68984,335,10,25,1
61,149014,638,31,19,0
33,47054,623,16,13,1
65,120164,503,97,15,0
43,67268,518,59,16,0
51,42691,338,79,9,1
21,148055,446,11,23,0
47,100838,349,21,8,1
32,62080,733,4,23,0
21,111214,426,24,29,1
51,57847,515,68,14,0
34,75012,696,92,8,0
45,121875,460,4,28,0
52,31815,391,29,21,1
64,119336,680,86,28,0
23,113267,677,23,11,0
37,40252,330,50,22,1
26,129468,680,52,19,0
44,149693,506,79,8,1
43,103943,543,30,27,1
27,75863,481,61,3,0
33,85906,648,34,11,0
46,142439,807,98,25,1
53,74526,617,35,11,0
20,75613,583,10,25,1
26,107365,718,64,2,1
61,50104,488,62,11,0
42,102522,309,13,3,1
49,86714,359,49,16,1
33,107175,565,99,18,1
23,69915,727,65,23,1
38,82166,810,2,9,1
54,86903,732,48,24,0
38,145229,519,90,9,1
34,120057,583,73,3,1
26,54504,300,35,25,0
25,145496,615,72,22,0
42,74433,647,89,24,0
32,129353,812,69,29,1
26,60517,715,98,6,0
27,64224,823,8,17,1
47,147319,527,22,6,0
34,146191,508,77,22,1
44,147292,596,88,27,0
30,39319,446,33,15,0
20,87983,361,85,17,0
63,79417,459,69,10,0
47,121397,317,36,16,0
20,74715,800,36,12,1
42,140537,522,32,5,0
55,70986,324,26,17,0
39,121799,546,10,27,0
64,76840,715,5,27,0
44,53273,614,9,11,1
66,59444,810,21,27,0
48,30739,646,93,5,1
21,110637,847,39,13,0
37,106278,809,11,10,0
61,31952,436,34,7,1
19,58629,490,2,14,1
41,98365,464,26,23,0
34,76992,352,96,10,1
35,48303,610,96,11,1
68,141990,351,42,12,1
49,121425,620,38,7,1
33,103330,700,17,12,0
42,112076,840,60,14,1
24,53061,411,51,5,0
21,37433,323,18,5,0
22,53026,304,39,21,1
66,48778,701,82,9,0
52,136554,602,13,9,0
28,62478,714,47,15,1
63,138088,787,52,24,1
41,137822,589,85,5,1
27,123586,474,54,26,0
27,103998,822,81,18,0
36,116576,752,47,26,0
26,32677,441,62,14,0
25,68613,546,29,29,0
59,133022,462,8,4,1
41,104704,355,20,17,0
64,137844,735,75,21,1
28,66373,326,71,4,0
23,134809,329,35,29,0
51,115697,427,57,21,0
51,115777,485,77,2,0
19,107020,784,14,23,1
69,85131,326,49,20,0
26,130104,417,48,23,1
67,138908,795,82,21,0
67,83985,453,89,12,1
33,46055,591,13,20,1
56,67739,611,87,4,1
60,147443,826,87,25,0
32,30425,695,42,5,0
65,64502,637,64,14,1
46,30060,636,83,17,1
30,127023,643,80,6,0
53,55670,559,31,8,0
52,98055,725,11,9,0
53,43555,776,28,28,0
34,65640,660,35,11,0
61,147387,495,8,16,1
52,89218,429,32,12,0
29,102999,653,80,28,1
33,143902,460,1,12,1
56,72443,369,25,5,1
35,38782,403,10,11,0
42,124754,737,98,29,0
28,130575,735,50,27,1
61,102132,828,5,10,1
65,57284,543,15,20,0
63,54113,736,7,9,0
29,45553,642,71,29,1
31,148789,838,53,4,1
53,65527,672,17,19,0
48,38497,660,2,22,0
23,123560,768,98,28,1
66,141075,670,69,12,1
22,39115,781,35,15,1
22,37722,694,69,18,1
66,126200,753,75,13,1
28,34059,463,61,25,0
64,148453,660,74,23,1
18,139754,485,80,2,0
40,75958,357,45,3,0
66,30133,504,31,29,0
67,129684,386,71,14,1
65,82769,549,33,24,0
63,82277,508,52,6,1
55,33587,355,1,20,1
47,73850,411,73,8,0
33,98484,463,21,1,0
34,126346,404,85,4,1
19,68501,721,38,2,1
57,101660,789,91,17,0
51,69087,455,59,5,1
54,133958,750,36,22,1
38,127406,701,91,2,0
54,50453,779,42,19,0
38,80034,372,69,10,1
20,139083,771,32,24,1
63,35333,686,86,9,1
63,114282,443,42,5,1
19,36730,753,32,13,1
31,65928,367,13,4,0
56,76335,349,14,2,0
66,53026,796,67,15,1
53,87155,698,88,6,1
25,112224,449,62,28,0
56,71741,493,63,4,0
37,125408,844,65,18,0
50,113081,666,24,11,1
46,129701,645,10,2,1
42,91801,668,30,26,1
56,76127,814,32,12,0
57,131160,321,47,27,0
42,133339,818,44,10,1
26,142159,811,18,24,1
44,57266,377,2,16,0
47,117779,341,22,29,0
21,128377,684,97,28,0
32,92938,771,73,21,0
39,53605,453,16,3,0
19,71356,676,97,22,0
60,84164,503,9,17,1
20,72438,648,84,12,1
29,80637,626,81,10,1
66,89598,718,97,16,0
28,31985,561,28,11,1
45,88350,805,51,4,0
43,138049,431,89,17,0
53,103253,689,97,25,1
59,51218,695,41,16,1
28,138377,625,71,13,0
31,127662,673,50,21,1
31,128279,363,64,29,1
36,79515,391,18,29,1
43,99802,513,85,25,1
56,65005,576,82,20,1
20,86889,326,42,20,0
50,66565,409,82,11,0
18,123563,393,85,2,0
51,54368,831,15,11,1
40,88910,521,13,3,1
46,135794,771,40,15,0
53,63272,357,62,27,0
44,58951,408,64,7,1
20,108999,513,13,25,1
19,117193,410,31,11,1
38,120207,408,30,10,1
47,66455,651,33,29,0
24,114650,758,65,5,0
65,137291,373,42,26,1
19,119209,360,35,28,1
59,146223,422,99,10,1
23,76008,754,49,8,0
27,93387,480,46,28,1
35,60858,713,94,27,1
41,59495,334,27,29,1
35,120414,348,90,2,1
30,79681,548,65,28,1
29,109878,703,99,23,0
23,135354,636,51,20,0
27,82340,725,95,21,1
61,67131,487,20,2,1
18,68266,745,68,16,0
39,116372,705,74,27,0
42,45397,392,71,23,0
35,125924,626,22,2,1
58,141889,313,66,17,1
44,83753,812,97,13,0
46,71534,544,54,26,0
41,143868,530,78,19,1
19,41115,773,68,6,1
31,43123,587,94,5,1
51,87577,501,90,23,1
34,59546,628,82,15,0
33,40966,785,55,14,1
65,41736,774,11,1,0
31,63802,807,32,6,0
27,117663,595,93,19,1
61,67160,535,9,18,1
55,83551,716,63,3,1
42,133637,756,61,2,1
43,146180,765,79,20,1
22,38101,471,93,25,0
33,68669,360,75,22,0
48,138443,527,11,12,1
43,47523,623,29,25,0
50,85143,353,35,15,1
65,131490,501,83,7,0
25,38876,670,39,24,0
64,114115,520,95,14,0
29,131317,696,99,22,1
66,88418,700,22,16,1
21,58755,702,61,17,0
34,42201,804,72,9,1
22,94571,665,47,18,1
36,56905,772,48,6,1
51,48765,518,37,6,0
66,56259,842,56,13,1
44,32178,560,32,11,1
44,36641,537,20,24,0
42,110667,497,30,19,1
50,30087,621,90,6,1
60,130977,480,65,1,1
48,135838,847,88,29,0
20,137472,748,72,6,1
33,111051,499,54,10,0
43,128961,787,42,9,1
28,43974,785,38,22,1
46,91380,343,31,6,0
32,145124,331,44,9,0
50,136793,625,65,8,0
24,106868,450,46,6,1
65,91434,816,56,3,1
25,80014,836,92,14,0
49,132853,321,99,7,0
69,129058,585,69,7,1
61,101968,460,36,9,0
53,48793,497,98,8,0
63,67374,764,1,29,0
46,49201,446,48,25,0
46,53255,476,57,8,1
45,93397,584,60,21,0
33,65606,824,27,11,0
27,50075,849,6,1,1
67,61852,511,8,27,0
48,50328,843,85,26,1
49,65092,765,36,5,1
24,82318,440,2,23,0
62,82960,421,37,28,0
54,92855,512,39,25,1
67,38460,398,11,21,0
59,127259,824,9,7,0
69,83264,426,79,26,1
39,102802,434,74,7,1
20,100331,589,97,20,1
55,85524,464,85,25,1
51,131375,709,98,19,0
25,116957,653,34,2,1
45,115824,368,75,1,0
49,62966,366,82,10,0
44,82728,535,57,7,0
67,38171,566,49,12,1
38,33485,642,9,16,1
48,111086,345,68,17,0
23,125935,689,6,22,0
19,92029,650,96,20,0
44,34010,470,99,17,1
25,68109,782,18,6,0
66,70709,525,55,1,1
21,56429,720,29,22,1
47,87648,324,15,19,1
39,108231,754,45,16,0
42,35123,658,51,1,0
45,123525,508,4,15,1
52,104273,652,83,21,0
65,125306,746,64,26,1
30,46658,460,10,29,0
34,93338,465,16,18,1
20,126227,738,82,3,1
18,63797,806,71,29,1
25,45885,779,50,11,0
49,123173,810,79,5,1
60,134790,302,49,6,0
46,101570,467,4,11,1
46,133477,691,22,25,0
58,92963,707,57,15,1
49,49774,692,36,20,0
28,112927,491,40,16,1
52,114816,556,97,9,0
60,95998,813,26,12,1
58,55616,736,88,8,0
43,107280,418,73,7,0
62,76563,474,30,29,1
27,43004,535,86,3,1
30,115148,707,75,17,0
19,149077,460,16,8,0
30,113583,832,33,11,0
64,135002,400,48,24,1
38,107462,406,98,15,0
62,133962,576,62,10,1
57,122324,450,81,3,0
43,128650,423,87,1,0
21,125448,304,53,6,0
54,51027,399,27,26,0
18,131560,822,42,25,1
59,30768,819,56,18,0
49,66038,345,67,22,0
64,36286,762,46,5,0
36,139882,335,20,24,1
63,33741,722,90,13,0
40,88438,791,92,2,0
47,117810,530,39,7,1
28,114124,521,18,2,1
51,40151,534,13,21,1
55,108711,481,2,25,0
49,145322,313,4,18,1
21,91539,332,82,18,0
38,125746,689,81,24,0
52,35170,561,39,16,1
20,135608,750,28,1,0
49,141907,803,37,27,0
42,123685,846,51,19,0
28,81738,621,88,3,1
57,30744,504,25,14,0
26,76062,821,14,8,0
41,64042,824,11,29,1
24,149049,706,92,3,0
57,106090,331,5,27,1
51,133643,599,27,29,0
69,75784,633,57,1,1
37,70340,458,37,5,0
40,92318,422,28,26,1
34,140151,756,91,11,1
33,65846,717,25,21,1
67,81805,783,22,25,0
35,147767,802,93,25,0
23,83314,380,68,14,0
23,82066,623,87,7,1
19,123162,710,54,3,1
31,52092,494,55,7,1
50,110300,701,10,20,0
23,39520,786,96,9,0
69,108850,546,10,19,1
27,87524,301,60,19,1
34,83490,840,76,25,1
43,62490,560,16,5,1
39,143754,468,89,1,0
43,106814,672,55,15,1
67,43344,477,78,22,0
69,40140,321,88,11,1
64,31888,766,83,1,0
48,92847,305,41,20,0
43,129890,742,30,9,1
50,134938,509,32,2,1
55,31535,471,98,13,0
56,119650,339,45,23,0
21,67212,781,69,27,0
20,120154,581,77,11,0
55,77767,572,3,20,0
23,31511,696,54,21,1
24,58731,302,52,21,1
40,132091,309,73,1,0
43,43734,590,13,13,1
61,44733,694,40,10,0
42,131139,783,41,21,0
48,47941,708,40,23,0
20,45553,397,88,17,1
66,61636,666,85,6,0
53,75979,532,33,11,0
41,86498,583,13,13,1
40,123995,697,91,18,0
55,35080,541,76,6,1
34,40379,637,65,26,0
48,134388,615,84,19,1
45,70026,389,4,9,0
61,114761,624,57,13,1
28,131673,359,41,20,1
67,83547,338,77,21,1
36,63219,636,43,14,1
62,73248,685,88,6,1
54,93307,733,25,21,0
54,98954,582,31,3,0
25,88875,615,83,10,1
30,66155,508,1,14,0
60,127695,668,67,5,1
61,134203,463,66,26,0
33,36791,722,56,19,0
28,85703,841,97,3,1
64,119383,307,50,10,0
49,60410,638,32,18,0
55,106770,664,18,20,1
64,35359,455,77,11,0
66,94371,776,32,24,0
40,54188,561,79,26,0
61,87451,400,25,25,0
28,130612,749,73,4,0
39,56338,378,95,20,0
45,127527,555,80,29,1
41,50029,405,17,12,1
62,49976,574,95,27,1
42,43439,577,98,23,1
58,60847,763,46,4,1
44,104086,775,91,23,0
63,149610,333,4,18,1
39,58539,323,29,11,0
44,113227,766,42,16,1
60,143503,663,82,14,0
57,127724,378,75,7,1
50,124228,620,8,11,1
35,37888,812,50,26,0
29,120302,541,54,29,0
63,38819,338,91,12,1
35,101894,814,91,25,1
61,82795,450,87,7,0
53,99872,521,70,26,0
60,56277,475,72,20,0
62,109037,599,55,13,0
27,145841,611,87,16,1
41,142242,706,71,19,0
50,120168,578,50,23,0
58,76746,411,3,15,0
24,90254,735,92,18,1
18,48441,409,24,21,1
21,130700,611,33,7,1
33,73378,583,72,10,1
47,76114,767,55,8,0
50,45213,752,3,14,1
52,57451,557,74,5,1
45,67004,759,19,9,0
30,91718,432,70,12,0
37,105381,407,29,19,1
47,78338,567,10,28,1
69,110738,614,61,8,1
44,63093,779,30,2,0
23,110804,691,19,10,0
59,143602,375,52,17,1
68,49607,472,80,25,0
52,92083,702,8,5,1
39,75366,359,84,5,1
62,114640,360,99,20,0
49,106052,815,14,27,0
45,40806,515,94,4,1
24,56161,601,26,12,0
43,147014,763,13,20,0
35,139394,621,44,23,0
66,110584,373,47,25,0
19,148376,648,27,26,0
37,68436,469,65,27,0
44,98500,773,46,19,0
50,34201,722,53,12,0
19,144925,705,30,15,1
38,123680,603,5,17,0
33,70504,446,93,25,0
32,75371,810,7,14,0
36,56332,365,32,16,0
40,110139,523,66,18,1
53,139871,536,49,18,0
29,73969,308,50,21,1
53,108312,703,80,21,0
49,49119,434,57,2,0
61,82332,661,56,28,1
49,107295,310,32,8,0
52,149684,745,26,9,0
29,140313,838,36,28,1
50,30148,719,67,2,1
19,66364,573,75,22,0
67,103808,630,69,3,1
39,77076,434,6,2,1
58,138613,350,6,28,1
18,127855,577,41,19,0
68,124678,766,16,1,1
50,82568,595,56,17,0
38,127077,649,69,21,1
41,66618,393,28,18,0
24,75489,752,17,11,0
42,57271,816,91,16,1
59,70675,647,87,27,1
58,31361,562,43,8,1
56,79056,779,55,8,0
44,64652,555,10,22,0
19,146478,772,49,23,0
18,61257,813,15,1,0
54,103946,660,48,21,1
54,139634,516,70,23,0
59,88134,765,45,11,0
60,129426,356,43,23,1
42,98158,519,59,12,0
34,108267,707,65,18,1
22,62142,348,87,22,0
39,123387,826,98,26,0
46,62882,588,14,23,1
41,147513,664,53,8,0
45,34717,787,64,26,0
67,129339,678,46,21,1
69,121135,419,37,14,0
23,108087,527,42,22,0
18,132233,306,79,12,1
30,53361,412,26,22,0
63,132008,822,68,27,1
37,113586,712,88,26,1
65,137973,622,61,10,0
45,83521,609,95,23,1
30,30998,677,87,11,0
41,131034,770,12,1,0
34,95146,350,90,8,1
23,45120,606,39,23,0
64,73998,533,94,14,0
50,115522,438,12,8,1
43,53647,380,99,5,1
50,64252,423,27,4,0
48,34382,757,40,11,1
44,102865,605,94,13,0
32,83930,385,10,11,1
24,145334,824,98,20,0
60,108420,810,30,23,1
30,70853,537,41,7,1
50,107693,669,6,14,1
43,132469,507,31,18,1
25,44574,816,38,27,0
28,50366,701,74,18,0
58,44182,744,69,22,0
63,130306,497,80,10,1
44,73514,442,64,18,1
52,36798,674,37,12,0
32,41599,379,85,3,1
53,93857,707,64,2,0
19,60366,797,37,14,0
47,89894,637,14,21,1
45,137023,608,14,6,0
49,145543,740,14,7,1
59,60566,768,7,13,1
59,112588,811,96,8,0
21,81916,372,38,17,0
19,78644,542,72,10,0
23,34953,350,8,27,0
24,54509,513,98,14,0
22,137851,308,41,11,1
24,127467,488,84,18,1
63,146276,686,75,27,0
65,140515,550,78,21,0
67,30477,671,93,16,1
54,57665,813,39,23,1
58,100895,673,44,19,1
54,52455,489,52,29,0
55,112256,339,5,12,1
69,140415,823,51,23,0
42,130255,726,41,11,0
66,103665,811,41,3,0
31,47032,554,92,16,1
41,95586,387,16,25,1
59,138454,529,89,27,1
53,134061,381,50,4,1
36,106150,817,90,8,1
23,52190,441,25,5,0
32,60018,569,12,23,1
58,89786,740,52,9,1
41,83333,774,67,2,0
20,45650,629,83,12,1
40,121977,648,8,22,0
26,135518,710,16,22,1
45,129631,759,60,3,0
28,109599,385,80,18,0
59,93934,523,93,20,1
38,92162,759,39,21,1
62,38546,461,71,18,0
24,106674,802,95,15,1
43,62352,828,15,8,1
48,147012,378,20,11,0
42,99420,488,17,5,1
41,92789,542,74,24,1
60,74144,730,78,15,0
30,61083,442,47,24,1
54,40778,824,18,24,1
23,132714,485,33,3,1
36,67196,534,66,28,0
62,127102,447,61,15,0
29,139512,557,8,12,1
64,54633,408,72,8,1
32,147374,849,34,12,0
61,130138,588,25,23,0
68,86230,821,93,27,0
29,43053,373,36,7,1
18,106809,462,9,3,0
41,148791,383,67,27,1
47,38847,741,76,23,1
20,39167,528,6,18,0
25,124634,445,39,11,0
18,91599,349,58,8,0
35,133590,449,97,13,1
63,52885,563,54,16,0
28,99169,610,96,2,0
59,44734,766,14,14,1
56,62437,635,22,25,1
63,32571,551,68,28,0
27,81388,781,99,7,0
30,55632,383,23,15,1
60,110063,443,26,7,0
59,110720,804,52,22,1
58,48671,674,6,11,1
41,147419,336,38,17,1
24,50715,652,91,7,0
29,67028,774,90,11,0
41,133830,419,54,23,1
68,92178,792,24,9,0
44,100693,315,86,26,0
19,82083,609,67,21,0
68,123823,594,6,29,0
28,69127,530,34,20,1
26,100236,309,32,26,0
18,124400,784,87,16,0
23,138065,515,9,27,0
29,35237,411,53,11,1
66,47948,413,88,26,1
50,146968,748,14,13,0
40,70745,795,29,18,1
31,124634,664,76,21,0
46,70838,568,1,12,1
31,115434,449,58,20,1
60,109919,469,23,22,1
51,130217,480,47,18,1
47,129284,449,14,13,0
61,143672,336,61,15,1
65,84512,505,62,25,0
69,118000,526,15,14,1
39,40146,638,48,21,1
50,128659,847,66,2,1
55,84347,780,77,9,0
25,106328,300,54,3,0
45,146952,775,65,8,0
60,70997,846,91,3,0
27,57493,832,39,8,1
35,74962,497,43,29,1
39,128452,623,31,5,1
39,143978,361,69,20,1
46,75607,695,67,29,1
48,77046,461,99,9,1
55,48207,379,48,5,0
37,64155,382,18,3,1
25,30122,604,76,24,0
20,46810,537,12,13,1
61,120828,803,91,1,1
34,45167,732,97,11,0
66,130404,629,33,10,0
46,116400,677,88,16,1
52,70104,433,39,26,0
24,52910,433,94,13,1
28,133501,599,20,5,1
26,111496,609,10,21,0
22,110739,807,32,3,1
61,78656,703,22,22,1
28,73103,368,64,7,0
68,147466,385,93,6,0
49,125029,764,79,2,1
39,95950,353,87,10,1
28,105723,774,44,6,0
18,58159,626,67,12,0
69,102006,812,13,26,1
57,127570,409,16,15,0
62,144977,767,61,7,0
20,85705,723,37,13,0
61,45363,351,66,5,0
60,97698,419,72,12,0
66,149427,317,89,5,1
22,43067,427,49,25,1
68,50555,308,81,22,0
54,53012,590,87,23,0
69,135758,741,36,28,0
56,67535,441,22,1,0
44,112619,811,93,22,1
49,77823,572,14,28,0
23,62483,815,35,8,1
54,75747,442,40,19,1
55,58751,627,40,5,0
54,32876,814,44,11,0
61,88755,774,31,2,1
19,147264,710,84,13,0
21,42334,350,6,28,1
43,55604,582,55,14,1
45,105477,726,83,21,1
67,61576,835,80,16,0
20,115305,828,84,28,0
54,35548,660,38,9,0
57,79553,624,6,13,1
64,142462,644,35,19,0
44,143784,328,80,7,1
31,116133,305,78,27,0
62,133203,664,32,11,1
32,31677,417,63,19,0
66,136431,638,18,28,0
37,122109,610,9,6,0
31,125864,797,34,9,1
64,146487,360,84,26,0
47,145819,682,54,23,1
66,69123,669,48,23,1
30,106181,473,86,6,1
63,120289,751,40,13,0
66,32695,587,81,3,0
20,93394,605,28,4,0
64,67040,628,58,13,0
30,98542,671,40,22,1
62,46670,679,53,26,0
22,107195,774,49,29,0
25,148629,813,79,19,0
