Tenure,Monthly_Charges,Service_Type,Churn
40,98.76,Phone,No
64,55.72,Multiple,No
59,51.26,Multiple,No
20,102.22,Multiple,No
32,97.84,Multiple,No
24,48.31,Internet,No
46,108.23,Internet,No
18,42.13,Internet,No
48,39.83,Multiple,No
14,61.6,Internet,No
54,109.79,Internet,No
21,92.59,Phone,No
5,65.52,Multiple,No
31,44.15,Multiple,Yes
67,94.21,Phone,No
59,83.92,Multiple,No
44,118.89,Multiple,No
64,98.9,Phone,No
42,39.19,Internet,No
38,95.54,Multiple,No
7,53.17,Internet,Yes
59,116.57,Multiple,No
69,31.73,Phone,No
70,51.45,Phone,No
49,74.91,Phone,Yes
11,37.12,Multiple,No
2,60.97,Phone,No
27,74.75,Multiple,No
16,70.22,Internet,No
64,71.45,Phone,No
66,109.11,Phone,No
49,75.48,Internet,Yes
16,114.69,Phone,No
52,43.3,Multiple,No
5,55.22,Multiple,No
36,89.09,Phone,No
7,55.48,Multiple,No
61,61.25,Internet,No
29,111.09,Multiple,No
67,78.47,Phone,No
30,60.12,Internet,No
40,99.9,Phone,Yes
31,36.36,Multiple,No
48,80.73,Phone,Yes
6,38.97,Multiple,No
62,45.92,Multiple,No
29,35.62,Internet,No
9,111.15,Internet,No
54,34.34,Internet,Yes
11,76.48,Internet,No
19,50.25,Internet,No
5,64.52,Internet,No
70,74.43,Multiple,Yes
18,70.51,Phone,No
21,97.33,Phone,No
15,112.07,Phone,Yes
59,57.02,Internet,No
6,32.21,Phone,No
24,110.46,Multiple,No
60,118.09,Internet,No
28,69.0,Multiple,Yes
23,71.02,Internet,Yes
46,42.97,Phone,No
37,72.8,Phone,No
14,57.3,Internet,No
48,119.49,Phone,No
71,46.64,Multiple,No
36,64.07,Multiple,No
60,85.49,Multiple,No
54,61.06,Multiple,No
63,72.7,Internet,No
48,117.61,Internet,No
22,75.73,Internet,Yes
43,111.93,Phone,Yes
41,33.88,Internet,No
17,40.78,Internet,Yes
63,115.01,Multiple,No
18,41.59,Internet,No
3,96.29,Phone,Yes
54,70.14,Internet,No
14,66.61,Multiple,No
34,89.33,Multiple,No
1,95.48,Phone,Yes
48,113.88,Multiple,No
10,53.12,Internet,No
11,92.83,Phone,No
66,60.81,Multiple,No
3,94.58,Phone,No
15,42.79,Multiple,No
59,71.18,Multiple,Yes
64,46.53,Multiple,No
47,60.28,Phone,No
2,94.41,Multiple,No
30,51.0,Multiple,No
38,91.64,Multiple,No
5,74.63,Internet,Yes
6,38.28,Internet,No
5,64.8,Phone,No
12,108.23,Phone,Yes
4,119.04,Phone,No
24,63.2,Internet,No
25,34.94,Internet,No
26,41.72,Internet,No
55,100.93,Internet,No
46,89.02,Multiple,No
46,55.65,Multiple,No
43,65.22,Multiple,No
60,103.0,Multiple,No
33,67.18,Phone,No
21,98.02,Phone,No
37,56.57,Internet,No
12,95.23,Multiple,No
21,71.98,Multiple,No
13,79.08,Internet,No
33,83.89,Multiple,No
70,70.55,Multiple,No
61,71.95,Phone,No
30,53.91,Internet,No
37,118.72,Multiple,Yes
16,111.52,Internet,No
45,77.46,Internet,No
71,33.12,Phone,No
1,45.16,Internet,Yes
53,106.85,Multiple,Yes
28,113.77,Phone,No
53,44.52,Multiple,No
44,96.11,Multiple,No
67,86.07,Multiple,Yes
39,57.3,Multiple,Yes
10,69.25,Phone,No
51,90.95,Internet,No
14,39.12,Phone,Yes
6,47.01,Multiple,Yes
39,33.0,Multiple,No
48,111.2,Phone,No
25,81.65,Internet,No
33,77.11,Phone,Yes
67,93.56,Internet,No
65,118.95,Internet,No
40,45.5,Multiple,Yes
25,41.98,Phone,No
57,56.53,Phone,No
32,111.35,Phone,No
46,67.03,Phone,No
4,101.41,Multiple,No
23,48.26,Phone,No
22,74.42,Internet,No
33,41.47,Multiple,Yes
41,67.16,Internet,No
62,53.61,Multiple,No
38,79.45,Multiple,Yes
56,100.24,Phone,No
63,114.45,Phone,No
55,55.55,Multiple,No
51,96.88,Internet,No
65,109.7,Internet,No
57,41.24,Multiple,No
27,82.73,Phone,No
57,85.07,Internet,No
55,54.51,Multiple,No
4,32.03,Multiple,No
65,53.1,Multiple,No
56,82.63,Internet,Yes
53,47.68,Multiple,No
44,55.86,Phone,No
16,93.71,Internet,No
23,65.85,Phone,No
31,35.89,Phone,No
28,65.92,Multiple,No
50,119.98,Phone,No
16,53.49,Internet,No
41,53.87,Internet,No
9,45.29,Phone,No
2,54.45,Multiple,Yes
43,81.73,Multiple,No
66,116.81,Multiple,No
49,84.69,Multiple,No
21,66.89,Internet,No
19,65.07,Multiple,Yes
57,32.18,Phone,No
60,30.23,Multiple,No
19,101.75,Multiple,No
64,74.11,Phone,Yes
35,32.99,Phone,No
33,55.74,Internet,No
67,62.1,Multiple,No
48,100.5,Internet,No
60,69.09,Multiple,No
45,101.04,Phone,No
68,87.04,Multiple,No
68,32.98,Phone,No
15,117.18,Multiple,No
15,46.33,Internet,Yes
23,54.81,Internet,No
60,102.84,Internet,No
14,47.09,Internet,Yes
2,66.1,Multiple,No
43,107.85,Multiple,No
71,87.35,Internet,No
16,57.19,Phone,Yes
28,87.96,Multiple,No
32,103.14,Multiple,No
71,66.35,Internet,No
2,81.45,Multiple,Yes
7,118.91,Internet,No
38,116.81,Phone,No
48,75.81,Internet,No
2,38.65,Multiple,Yes
42,93.06,Multiple,No
42,54.18,Multiple,No
20,90.25,Phone,No
6,61.66,Internet,No
11,94.69,Phone,Yes
69,63.06,Multiple,No
40,114.71,Phone,No
36,42.3,Internet,No
51,36.16,Multiple,No
47,100.31,Multiple,No
17,66.12,Phone,Yes
26,71.9,Phone,No
53,114.04,Phone,No
48,83.09,Internet,Yes
27,89.42,Phone,Yes
46,31.75,Phone,No
67,90.35,Multiple,Yes
19,64.95,Internet,No
65,71.42,Internet,No
71,102.72,Phone,No
36,77.14,Internet,Yes
67,118.82,Internet,No
42,101.71,Internet,No
67,95.57,Internet,No
69,82.98,Multiple,No
49,67.12,Phone,No
37,34.76,Internet,No
46,31.66,Internet,No
56,34.21,Internet,No
63,116.3,Phone,No
30,59.09,Multiple,Yes
63,93.05,Phone,No
26,83.49,Internet,Yes
23,81.45,Internet,Yes
20,82.13,Internet,No
46,57.21,Internet,No
31,109.79,Phone,No
67,112.73,Internet,No
21,88.01,Phone,Yes
51,107.76,Phone,No
39,35.4,Multiple,No
63,39.04,Multiple,No
69,80.32,Multiple,No
20,106.19,Multiple,No
23,58.39,Multiple,No
42,79.33,Phone,Yes
3,30.9,Internet,No
27,118.8,Phone,No
24,99.03,Multiple,No
9,62.53,Internet,No
2,118.47,Multiple,No
6,38.32,Multiple,No
71,71.78,Internet,No
21,35.3,Internet,No
29,60.15,Phone,No
13,49.74,Internet,No
69,58.49,Multiple,No
42,115.27,Phone,No
1,68.45,Multiple,No
20,59.24,Multiple,Yes
43,87.67,Phone,Yes
1,91.5,Multiple,No
40,118.54,Phone,No
7,79.15,Multiple,No
35,97.73,Multiple,No
52,64.39,Multiple,No
34,45.39,Internet,No
50,68.69,Multiple,No
69,67.69,Multiple,No
29,67.86,Multiple,No
71,92.59,Internet,No
1,66.53,Multiple,Yes
58,115.87,Multiple,No
65,118.45,Multiple,Yes
17,77.1,Phone,Yes
62,80.26,Internet,No
42,66.69,Multiple,No
28,62.0,Internet,No
3,118.68,Multiple,No
5,33.66,Phone,Yes
66,66.91,Multiple,Yes
54,43.62,Multiple,No
38,95.37,Internet,No
44,47.5,Multiple,No
57,109.62,Multiple,No
71,63.7,Multiple,No
24,112.54,Phone,No
59,118.79,Multiple,No
8,99.41,Internet,No
2,86.08,Internet,No
41,43.49,Multiple,No
56,113.98,Internet,No
48,99.92,Internet,No
22,55.92,Multiple,No
18,72.17,Internet,No
41,36.09,Multiple,No
67,89.31,Phone,No
48,41.27,Multiple,No
23,88.64,Phone,No
2,90.44,Phone,No
4,59.22,Phone,No
26,115.38,Phone,No
19,100.11,Multiple,No
49,74.71,Multiple,No
53,112.67,Phone,No
6,107.03,Phone,No
62,92.3,Phone,Yes
1,43.77,Internet,No
16,74.74,Internet,No
52,107.8,Phone,Yes
7,84.8,Multiple,No
35,79.1,Multiple,Yes
68,115.97,Phone,No
15,31.49,Phone,No
57,31.08,Multiple,No
23,110.35,Multiple,No
11,33.47,Phone,No
4,59.93,Multiple,No
58,113.16,Phone,No
40,92.2,Multiple,No
58,88.33,Phone,Yes
67,89.13,Multiple,No
38,58.59,Internet,No
2,77.75,Multiple,No
40,86.7,Phone,No
56,57.51,Internet,No
35,101.58,Multiple,Yes
49,58.96,Multiple,No
67,36.43,Multiple,No
44,48.13,Multiple,Yes
31,66.76,Multiple,No
65,111.73,Multiple,No
18,67.42,Phone,No
36,38.08,Phone,No
62,47.68,Phone,No
29,79.0,Internet,No
23,45.99,Multiple,No
3,35.76,Internet,No
30,94.33,Internet,No
45,100.59,Multiple,No
49,106.56,Multiple,Yes
19,105.95,Multiple,Yes
64,64.13,Multiple,No
5,96.1,Phone,No
56,82.52,Internet,No
34,32.1,Internet,No
48,66.14,Internet,No
26,34.76,Phone,No
5,37.5,Multiple,No
31,35.04,Internet,Yes
24,116.49,Internet,No
22,105.98,Phone,No
22,69.52,Multiple,No
57,52.32,Multiple,No
30,36.52,Phone,No
47,68.81,Phone,No
67,84.03,Multiple,No
39,101.74,Multiple,No
66,34.64,Internet,Yes
29,67.61,Internet,No
14,117.92,Multiple,No
4,40.86,Multiple,No
5,66.03,Multiple,Yes
44,54.75,Internet,No
24,42.06,Multiple,No
28,105.51,Internet,No
24,92.74,Multiple,No
5,67.04,Phone,No
13,63.22,Multiple,Yes
55,104.5,Multiple,Yes
30,38.17,Internet,No
49,43.21,Internet,Yes
15,111.59,Internet,No
30,103.55,Multiple,Yes
28,99.74,Internet,No
4,86.16,Phone,No
68,56.32,Phone,No
15,114.13,Multiple,No
34,74.27,Internet,Yes
43,55.26,Phone,No
61,62.9,Internet,No
63,31.52,Multiple,No
2,52.96,Multiple,Yes
52,46.92,Phone,No
52,42.2,Phone,No
15,32.89,Phone,No
40,50.42,Multiple,Yes
28,39.32,Phone,No
55,34.06,Phone,No
50,42.36,Phone,No
22,48.22,Multiple,No
29,67.44,Multiple,No
12,82.53,Multiple,Yes
38,59.0,Multiple,Yes
2,42.71,Multiple,Yes
12,114.63,Multiple,No
55,76.34,Phone,No
12,96.77,Internet,No
9,92.5,Multiple,Yes
32,55.64,Internet,No
8,80.39,Phone,Yes
28,84.19,Phone,No
56,61.66,Multiple,No
36,90.37,Multiple,Yes
37,101.16,Multiple,No
32,62.78,Multiple,No
39,31.34,Phone,No
49,61.44,Phone,No
18,40.51,Internet,No
23,44.0,Internet,No
33,62.94,Multiple,No
51,48.69,Phone,No
43,114.14,Phone,No
4,88.75,Phone,No
67,76.65,Internet,No
2,30.88,Phone,No
45,39.33,Phone,No
40,100.96,Phone,Yes
2,65.08,Phone,Yes
32,34.09,Internet,No
1,104.3,Internet,No
18,57.24,Internet,No
64,64.77,Phone,No
32,117.69,Internet,No
9,31.4,Multiple,Yes
55,94.92,Phone,No
67,115.4,Multiple,No
24,35.75,Internet,No
11,107.95,Phone,No
28,67.46,Phone,Yes
16,109.02,Phone,No
12,57.74,Internet,No
68,118.44,Internet,No
4,88.23,Multiple,No
66,86.44,Multiple,Yes
31,102.53,Internet,Yes
56,69.29,Internet,Yes
50,53.28,Multiple,Yes
67,53.66,Phone,No
1,59.75,Phone,No
69,85.56,Internet,Yes
39,105.46,Phone,No
52,74.96,Internet,No
36,66.31,Internet,Yes
67,101.45,Internet,No
12,56.07,Phone,No
61,92.01,Phone,No
11,39.52,Phone,No
14,40.19,Phone,Yes
54,87.96,Internet,No
8,37.45,Internet,No
33,43.95,Phone,No
4,86.19,Phone,No
30,69.44,Internet,No
54,80.52,Phone,No
6,117.92,Phone,No
5,86.88,Internet,No
51,83.18,Phone,No
14,64.21,Multiple,No
34,86.78,Multiple,No
41,31.17,Internet,No
39,80.16,Phone,No
18,36.2,Phone,Yes
20,49.82,Phone,No
8,80.68,Phone,Yes
26,90.12,Internet,Yes
27,64.63,Phone,No
32,67.71,Multiple,No
42,74.82,Multiple,No
50,98.32,Multiple,No
49,31.59,Multiple,No
65,70.24,Phone,No
63,31.28,Multiple,No
27,58.72,Phone,No
35,76.79,Multiple,No
38,37.19,Multiple,No
38,73.67,Internet,No
42,113.21,Multiple,No
42,91.68,Phone,Yes
49,100.4,Internet,Yes
57,82.24,Multiple,No
54,110.67,Phone,No
10,43.22,Multiple,Yes
60,70.48,Internet,No
40,83.73,Internet,No
1,108.61,Multiple,No
64,57.72,Multiple,No
12,30.1,Phone,Yes
57,117.7,Phone,No
26,32.34,Internet,No
40,43.71,Multiple,No
43,67.98,Internet,No
13,74.67,Multiple,Yes
56,105.1,Multiple,No
17,70.3,Internet,No
24,79.27,Phone,No
58,48.0,Phone,No
61,81.22,Internet,No
28,61.35,Multiple,No
67,38.89,Internet,No
51,115.18,Internet,Yes
39,37.35,Multiple,No
66,91.01,Phone,No
40,111.74,Phone,No
13,46.13,Internet,No
19,51.34,Multiple,No
6,68.4,Multiple,No
18,56.51,Multiple,Yes
9,98.31,Internet,No
68,60.43,Internet,No
54,118.73,Internet,No
50,107.29,Multiple,No
70,110.58,Internet,Yes
11,35.73,Phone,No
55,45.87,Phone,No
42,45.24,Multiple,No
11,90.48,Multiple,No
67,31.07,Phone,No
2,102.58,Multiple,No
66,79.23,Multiple,No
26,80.97,Multiple,Yes
37,78.36,Multiple,No
36,78.18,Phone,Yes
16,47.81,Multiple,No
66,55.49,Phone,Yes
21,73.89,Phone,No
7,91.01,Multiple,No
11,54.48,Internet,No
56,102.55,Multiple,Yes
44,102.95,Internet,No
54,54.65,Phone,No
57,80.41,Multiple,Yes
58,61.4,Internet,No
37,47.16,Internet,No
48,102.54,Internet,No
62,119.23,Multiple,No
39,80.91,Phone,No
64,112.26,Phone,No
68,87.8,Internet,Yes
68,80.92,Multiple,Yes
27,73.21,Phone,No
70,51.21,Phone,No
60,37.58,Multiple,No
44,69.81,Multiple,No
30,80.52,Internet,No
58,75.85,Multiple,No
36,92.6,Phone,No
5,47.29,Internet,No
19,61.88,Internet,No
12,67.4,Internet,No
60,46.79,Phone,Yes
11,111.58,Internet,No
53,91.34,Phone,No
20,38.27,Multiple,No
27,94.15,Multiple,No
58,79.3,Internet,No
5,77.15,Internet,Yes
9,119.08,Internet,Yes
32,85.64,Multiple,No
54,110.71,Multiple,No
45,112.22,Multiple,No
27,39.13,Phone,No
28,30.75,Phone,Yes
18,69.17,Phone,No
31,99.24,Internet,No
41,104.18,Multiple,No
34,100.87,Multiple,No
7,70.26,Multiple,No
5,97.5,Multiple,No
21,94.69,Phone,No
6,58.24,Multiple,No
45,45.18,Multiple,No
35,85.93,Phone,Yes
3,90.94,Multiple,Yes
33,81.12,Internet,No
38,49.19,Internet,No
16,54.9,Phone,No
71,93.76,Internet,Yes
8,116.64,Phone,No
3,115.04,Phone,No
69,76.77,Multiple,No
19,109.79,Internet,Yes
7,32.65,Internet,No
50,107.5,Internet,Yes
6,72.85,Multiple,No
5,100.34,Internet,No
61,30.5,Internet,No
58,108.17,Multiple,No
22,83.55,Phone,Yes
57,51.62,Multiple,No
32,61.27,Internet,No
17,48.06,Internet,No
58,68.2,Multiple,No
41,59.7,Multiple,No
22,78.11,Multiple,Yes
42,103.33,Phone,No
8,118.4,Phone,No
46,52.63,Internet,No
48,39.59,Multiple,No
3,65.61,Internet,No
30,42.92,Multiple,Yes
28,105.08,Phone,No
25,75.1,Phone,Yes
37,85.8,Phone,No
51,43.56,Multiple,No
39,97.46,Internet,Yes
67,117.62,Phone,Yes
1,73.41,Multiple,No
38,116.62,Internet,No
52,33.12,Phone,No
63,33.22,Phone,No
52,116.4,Multiple,No
60,93.02,Multiple,Yes
13,46.98,Phone,Yes
17,62.75,Phone,No
30,75.7,Multiple,No
38,93.24,Multiple,No
11,105.78,Internet,No
27,37.44,Internet,Yes
38,89.09,Multiple,No
28,72.9,Multiple,No
26,83.79,Multiple,No
33,75.77,Phone,No
32,70.56,Multiple,No
54,48.5,Phone,No
25,72.51,Internet,No
24,47.07,Internet,No
40,34.02,Multiple,No
27,63.64,Phone,No
46,32.25,Multiple,No
69,80.63,Multiple,No
69,36.52,Phone,Yes
39,69.38,Phone,Yes
29,118.21,Phone,No
31,30.89,Multiple,No
65,63.02,Phone,No
15,90.59,Phone,Yes
9,44.3,Phone,No
13,80.47,Internet,No
45,53.24,Internet,Yes
6,50.05,Phone,No
44,110.55,Multiple,No
2,48.3,Multiple,Yes
29,63.89,Internet,No
48,45.26,Internet,No
12,55.55,Internet,No
67,56.38,Multiple,Yes
50,59.41,Internet,No
11,87.7,Internet,No
5,96.83,Internet,No
45,75.96,Multiple,No
47,84.94,Internet,No
6,103.19,Multiple,No
69,119.96,Phone,No
63,71.09,Multiple,No
67,114.28,Multiple,No
47,74.13,Multiple,Yes
34,100.38,Phone,No
12,81.59,Phone,No
27,109.56,Multiple,Yes
69,70.38,Multiple,Yes
68,92.62,Phone,No
28,71.97,Internet,No
71,107.13,Phone,No
45,119.49,Phone,No
2,51.9,Phone,No
9,72.69,Phone,No
31,37.31,Internet,No
36,42.69,Phone,No
15,113.62,Multiple,No
62,78.93,Internet,No
31,65.56,Internet,No
27,90.43,Multiple,Yes
2,80.41,Multiple,No
43,55.98,Phone,No
1,50.4,Internet,No
9,83.12,Internet,No
60,46.94,Multiple,No
2,42.53,Multiple,Yes
58,58.65,Internet,Yes
65,107.52,Internet,No
12,33.31,Internet,No
55,104.99,Internet,No
10,85.89,Phone,No
65,33.63,Multiple,No
65,84.18,Multiple,No
61,68.34,Internet,No
69,105.7,Internet,No
35,111.65,Phone,No
11,55.78,Internet,No
68,100.58,Multiple,No
38,57.88,Internet,Yes
39,56.61,Internet,No
21,47.34,Internet,Yes
36,91.06,Multiple,No
20,53.55,Multiple,Yes
43,71.84,Multiple,No
21,103.09,Phone,No
35,101.27,Multiple,Yes
64,106.99,Multiple,No
32,44.5,Internet,No
36,82.82,Multiple,Yes
69,112.34,Multiple,No
52,33.78,Phone,Yes
4,101.51,Internet,No
7,52.16,Multiple,Yes
71,90.27,Phone,No
24,94.57,Multiple,No
21,113.3,Phone,Yes
57,75.79,Internet,No
19,106.34,Multiple,No
28,34.08,Phone,No
32,67.85,Internet,No
34,69.56,Internet,No
16,78.45,Multiple,No
38,73.32,Internet,No
4,117.12,Phone,No
56,37.07,Multiple,No
40,53.85,Internet,Yes
50,117.18,Multiple,No
40,70.08,Phone,Yes
49,81.4,Phone,No
48,37.29,Multiple,No
6,55.56,Phone,No
5,33.57,Internet,No
45,42.38,Multiple,Yes
16,87.0,Internet,No
17,98.73,Multiple,Yes
59,108.31,Phone,No
56,52.63,Multiple,No
35,59.96,Phone,Yes
8,81.25,Multiple,No
61,37.53,Internet,No
27,102.6,Multiple,Yes
20,73.5,Phone,No
57,116.9,Internet,No
70,40.56,Multiple,Yes
23,42.0,Multiple,No
2,61.37,Phone,No
27,48.61,Multiple,No
32,92.69,Phone,No
50,115.21,Internet,No
64,38.09,Multiple,No
40,51.8,Multiple,No
33,51.41,Phone,Yes
29,75.82,Phone,No
33,70.68,Phone,No
17,95.42,Internet,No
65,95.94,Phone,No
43,81.55,Internet,Yes
63,83.19,Phone,Yes
58,105.81,Phone,Yes
43,65.72,Multiple,No
37,31.11,Internet,No
46,49.17,Phone,No
25,33.18,Multiple,No
67,65.41,Multiple,Yes
51,62.21,Internet,Yes
38,38.88,Multiple,No
38,97.95,Multiple,No
1,79.78,Internet,No
54,50.31,Multiple,Yes
65,98.32,Internet,No
22,90.11,Multiple,No
61,47.24,Internet,No
58,118.46,Multiple,No
54,45.97,Internet,No
19,99.45,Multiple,No
70,117.15,Internet,Yes
34,95.3,Multiple,No
44,89.92,Multiple,No
67,111.3,Phone,No
52,54.22,Phone,No
22,54.94,Multiple,Yes
29,87.7,Phone,Yes
14,109.39,Multiple,No
62,85.56,Internet,No
15,117.93,Internet,No
14,50.06,Phone,No
67,104.33,Phone,No
22,113.45,Internet,Yes
7,68.43,Multiple,No
7,116.58,Phone,No
17,48.19,Phone,No
32,115.76,Phone,No
56,111.25,Multiple,No
62,35.95,Multiple,No
58,76.92,Internet,No
58,77.6,Multiple,Yes
3,35.13,Multiple,No
1,33.56,Multiple,No
67,30.46,Internet,Yes
20,77.21,Phone,Yes
62,71.74,Multiple,No
56,114.64,Phone,Yes
53,60.81,Internet,No
65,89.24,Internet,No
56,30.68,Phone,No
45,89.72,Phone,No
18,112.21,Internet,No
48,61.93,Multiple,No
38,58.27,Phone,No
22,86.34,Phone,No
71,59.57,Multiple,No
1,66.22,Internet,No
42,54.58,Multiple,No
69,61.04,Internet,No
29,91.15,Multiple,No
6,113.01,Phone,No
56,82.48,Phone,No
12,30.9,Multiple,No
39,53.75,Multiple,No
71,115.7,Multiple,No
12,111.93,Multiple,No
33,40.41,Phone,No
53,111.76,Multiple,Yes
19,116.81,Internet,No
58,59.21,Internet,No
43,93.09,Internet,No
45,80.4,Phone,No
19,60.33,Multiple,No
37,43.8,Phone,Yes
11,63.02,Internet,No
56,113.5,Phone,No
25,103.01,Multiple,No
69,59.76,Phone,No
45,79.29,Phone,Yes
62,66.54,Phone,No
14,71.96,Phone,No
34,98.51,Phone,Yes
60,78.87,Phone,No
64,46.29,Internet,No
70,54.21,Phone,Yes
51,81.1,Multiple,Yes
42,92.35,Phone,No
21,75.73,Multiple,Yes
5,85.82,Internet,Yes
66,101.04,Internet,No
70,79.09,Phone,No
61,117.95,Phone,No
8,51.2,Multiple,No
66,112.77,Internet,No
62,52.29,Internet,No
20,77.85,Internet,No
4,71.03,Internet,Yes
15,63.56,Multiple,Yes
56,116.65,Multiple,No
20,54.51,Internet,No
24,90.74,Multiple,No
9,102.37,Internet,No
21,47.73,Multiple,Yes
41,117.58,Multiple,Yes
13,79.2,Internet,No
5,112.3,Multiple,No
64,89.75,Multiple,No
46,88.45,Internet,No
71,61.1,Multiple,No
70,99.35,Phone,Yes
59,32.68,Internet,No
51,80.02,Phone,No
16,32.89,Phone,No
51,57.62,Internet,No
42,38.67,Internet,No
11,112.04,Phone,No
68,86.54,Multiple,No
52,90.17,Internet,Yes
10,106.6,Internet,No
63,95.97,Internet,No
36,41.18,Phone,No
45,85.58,Multiple,Yes
6,118.04,Internet,No
6,49.27,Internet,No
66,85.77,Phone,No
64,80.73,Phone,Yes
38,65.25,Multiple,No
69,115.92,Phone,Yes
61,62.08,Phone,No
63,38.43,Phone,No
71,116.63,Multiple,No
20,95.63,Multiple,No
64,60.82,Multiple,No
37,55.25,Multiple,No
36,113.52,Multiple,No
10,54.62,Internet,Yes
34,78.34,Internet,No
45,49.35,Multiple,Yes
63,119.57,Internet,No
13,99.26,Phone,No
25,81.09,Internet,No
44,97.12,Multiple,No
24,112.47,Phone,No
69,116.68,Multiple,No
47,100.74,Multiple,Yes
50,106.42,Phone,No
36,65.8,Phone,No
33,65.26,Phone,No
3,102.75,Internet,Yes
31,98.37,Internet,No
60,111.09,Internet,No
29,41.97,Multiple,No
44,92.17,Phone,No
45,88.29,Multiple,No
42,101.87,Internet,Yes
21,32.21,Multiple,No
32,104.36,Internet,No
28,59.38,Internet,Yes
47,91.84,Phone,Yes
47,85.49,Phone,No
17,69.62,Internet,No
29,97.14,Internet,No
48,116.51,Phone,No
2,59.11,Multiple,No
33,97.36,Multiple,No
63,58.31,Internet,No
68,106.11,Phone,No
39,69.35,Multiple,No
5,70.43,Phone,No
68,99.47,Multiple,No
52,74.66,Internet,No
52,54.0,Phone,No
29,119.6,Phone,Yes
37,85.82,Internet,No
8,88.06,Multiple,No
20,88.19,Phone,No
41,109.5,Phone,No
70,46.55,Phone,No
36,35.32,Multiple,No
32,64.8,Internet,No
5,80.84,Multiple,No
20,55.71,Multiple,Yes
68,92.03,Multiple,No
22,36.65,Phone,No
31,101.16,Phone,No
41,94.63,Internet,No
5,49.26,Phone,No
10,56.86,Multiple,No
37,102.63,Multiple,No
56,99.6,Phone,No
24,103.24,Multiple,No
16,59.0,Phone,No
2,117.26,Phone,No
15,94.38,Phone,No
41,35.87,Internet,No
63,73.0,Multiple,No
49,89.81,Phone,Yes
26,45.18,Multiple,No
66,111.16,Phone,No
29,97.87,Multiple,No
70,37.33,Multiple,No
60,112.19,Multiple,No
65,66.39,Internet,No
40,70.72,Phone,No
11,100.48,Phone,Yes
52,87.96,Internet,No
64,69.38,Internet,No
3,53.37,Multiple,No
11,76.52,Phone,No
28,82.13,Internet,No
62,86.78,Multiple,Yes
48,84.46,Phone,No
28,85.56,Multiple,No
46,72.82,Internet,No
64,80.57,Phone,No
55,55.98,Phone,No
2,44.25,Phone,Yes
16,84.62,Phone,No
11,34.23,Internet,No
3,35.87,Multiple,No
55,52.26,Multiple,No
42,47.49,Internet,Yes
29,63.67,Multiple,No
69,63.42,Multiple,No
31,40.52,Phone,No
25,52.19,Multiple,Yes
6,30.41,Multiple,No
60,61.59,Multiple,No
67,101.68,Internet,Yes
22,53.95,Multiple,Yes
41,87.9,Internet,Yes
53,38.84,Multiple,No
60,31.11,Phone,No
39,74.86,Multiple,No
55,71.53,Phone,No
30,47.24,Phone,No
71,55.79,Multiple,No
2,32.76,Multiple,No
8,101.8,Internet,No
63,57.12,Multiple,No
59,49.75,Multiple,No
28,102.42,Multiple,No
38,33.53,Internet,No
18,55.61,Multiple,No
62,53.65,Multiple,No
23,53.67,Multiple,No
65,31.03,Phone,No
40,114.12,Internet,No
60,107.77,Multiple,Yes
5,67.3,Internet,No
18,70.09,Multiple,No
38,77.17,Multiple,No
29,73.05,Multiple,Yes
26,100.12,Internet,No
60,73.96,Phone,No
36,46.99,Phone,No
29,40.53,Multiple,No
31,112.64,Phone,Yes
63,34.35,Phone,No
13,110.78,Internet,No
71,92.14,Multiple,No
40,66.42,Phone,No
70,46.85,Phone,Yes
2,57.94,Internet,No
8,77.69,Phone,No
43,89.12,Phone,No
49,92.23,Phone,No
22,70.26,Internet,No
35,63.66,Phone,No
19,99.15,Multiple,Yes
4,113.29,Phone,Yes
19,112.3,Multiple,No
20,79.65,Multiple,Yes
4,37.11,Multiple,No
49,36.6,Phone,No
26,66.25,Multiple,Yes
3,95.96,Multiple,Yes
52,74.76,Internet,No
36,86.46,Internet,No
41,105.9,Phone,No
70,33.63,Internet,Yes
51,113.14,Phone,Yes
16,59.78,Multiple,No
47,34.21,Multiple,No
46,105.19,Phone,No
55,114.07,Internet,No
39,99.18,Multiple,No
6,102.41,Phone,No
61,108.42,Multiple,No
9,77.01,Phone,No
11,91.24,Internet,No
65,55.78,Multiple,No
59,52.47,Internet,No
70,84.8,Internet,No
7,96.11,Multiple,No
61,65.74,Internet,No
57,66.03,Multiple,No
34,115.88,Multiple,No
45,76.66,Phone,Yes
45,118.77,Phone,No
15,107.66,Multiple,No
9,87.57,Internet,No
46,30.82,Multiple,No
46,56.63,Phone,Yes
36,67.59,Multiple,No
46,88.75,Phone,Yes
42,65.6,Multiple,No
30,104.5,Multiple,No
11,89.66,Internet,No
33,61.24,Multiple,No
40,100.6,Internet,No
70,57.28,Phone,No
43,35.65,Internet,No
39,45.53,Multiple,No
39,30.25,Multiple,No
53,104.91,Multiple,No
31,86.44,Internet,No
63,81.35,Multiple,Yes
25,89.58,Phone,No
41,88.82,Internet,Yes
50,80.89,Internet,No
59,105.82,Multiple,No
49,69.69,Internet,Yes
30,102.43,Phone,No
45,100.8,Phone,No
68,47.96,Multiple,No
53,70.84,Phone,No
26,105.14,Multiple,Yes
71,104.78,Internet,No
40,32.16,Internet,No
12,50.07,Multiple,No
1,68.15,Internet,No
70,34.24,Multiple,Yes
1,53.46,Multiple,Yes
8,53.25,Multiple,No
